SC_0.8_mean,SC_0.9_mean,SC_0.95_mean,SC_1_mean,SC_0.8_var,SC_0.9_var,SC_0.95_var,SC_1_var
12.7,19.0,22.3,29.7,108.01111111111112,85.55555555555556,94.45555555555556,102.45555555555555
17.6,23.3,24.6,30.5,379.82222222222225,413.56666666666666,396.26666666666665,378.05555555555554
10.5,16.1,18.9,23.3,22.277777777777775,25.211111111111112,25.655555555555555,28.900000000000002
12.2,18.5,21.4,26.8,88.62222222222223,98.9444444444444,118.71111111111112,113.28888888888889
14.0,20.2,23.1,28.8,83.55555555555553,75.73333333333335,75.43333333333334,87.51111111111112
19.0,25.4,28.0,33.8,289.1111111111111,378.0444444444445,391.1111111111111,451.06666666666666
10.3,16.5,19.9,25.9,103.34444444444446,98.94444444444443,104.9888888888889,129.65555555555557
11.9,17.8,20.8,25.1,120.10000000000001,129.73333333333332,148.8444444444444,152.1
12.3,17.3,20.5,26.3,56.900000000000006,64.0111111111111,65.61111111111111,65.34444444444446
12.7,19.0,22.1,27.8,69.56666666666666,90.44444444444444,113.43333333333335,96.17777777777776
13.8,19.3,23.0,29.6,67.06666666666666,79.12222222222223,75.77777777777777,104.9333333333333
13.5,20.9,24.1,28.6,188.7222222222222,159.2111111111111,169.65555555555554,171.8222222222222
14.1,19.7,22.2,27.1,56.98888888888889,66.23333333333332,59.955555555555556,68.09999999999998
8.7,16.8,19.7,24.6,20.233333333333334,11.511111111111118,20.677777777777784,28.044444444444437
13.2,19.2,21.8,29.9,31.06666666666667,79.73333333333333,71.73333333333333,73.87777777777778
15.9,22.1,25.2,29.8,628.9888888888888,642.5444444444445,691.9555555555556,652.8444444444444
10.6,17.2,20.5,26.7,57.82222222222222,71.06666666666666,79.16666666666667,96.0111111111111
19.6,25.4,28.4,33.4,172.71111111111114,184.9333333333333,203.3777777777778,250.7111111111111
11.6,15.1,18.3,24.9,30.711111111111116,30.54444444444444,36.23333333333334,23.211111111111112
13.6,21.1,25.5,31.6,159.15555555555557,122.10000000000001,123.61111111111111,147.3777777777778
12.3,18.8,22.1,28.5,32.900000000000006,26.400000000000006,23.43333333333333,32.277777777777786
11.6,16.2,20.2,25.3,124.26666666666665,117.28888888888888,84.39999999999999,88.23333333333332
10.3,17.6,20.3,25.5,78.23333333333333,56.044444444444444,46.233333333333334,103.83333333333333
15.6,21.2,25.9,31.1,116.26666666666665,135.06666666666666,109.21111111111111,123.87777777777777
8.8,14.8,18.1,22.3,48.17777777777778,103.73333333333333,97.21111111111111,94.23333333333333
12.8,16.8,18.8,25.1,42.400000000000006,41.28888888888889,41.511111111111106,69.87777777777775
14.1,19.4,22.8,29.0,165.43333333333334,211.82222222222222,251.28888888888892,250.66666666666666
11.0,18.1,19.6,26.1,31.11111111111111,37.43333333333334,36.93333333333334,51.65555555555558
15.0,22.0,25.0,32.3,113.55555555555554,96.88888888888889,114.44444444444444,139.1222222222222
17.3,23.5,25.9,33.0,149.56666666666666,157.61111111111111,147.43333333333334,197.77777777777777
12.4,18.3,20.1,25.6,51.6,77.78888888888886,79.43333333333334,101.82222222222221
11.6,18.4,20.9,30.3,30.711111111111116,74.26666666666667,93.43333333333334,113.56666666666666
13.5,19.4,23.7,30.3,98.27777777777777,117.15555555555557,156.45555555555555,190.6777777777778
15.7,20.4,23.3,29.7,144.4555555555556,208.9333333333333,195.1222222222222,200.23333333333335
12.4,19.5,22.2,27.3,24.044444444444448,47.166666666666664,39.733333333333334,40.01111111111111
16.8,23.2,27.0,32.7,98.6222222222222,113.28888888888889,140.0,114.89999999999999
13.9,19.4,22.2,28.3,76.98888888888888,67.37777777777778,62.17777777777777,81.56666666666666
12.3,18.2,21.3,25.7,46.011111111111106,43.28888888888889,57.12222222222223,51.34444444444445
11.7,19.5,22.2,27.0,48.011111111111106,79.61111111111111,82.17777777777779,66.88888888888889
11.8,17.0,20.2,25.5,77.51111111111112,56.66666666666666,57.28888888888889,70.5
16.7,23.6,28.0,32.4,341.56666666666666,303.82222222222225,326.2222222222223,321.8222222222222
11.5,19.6,22.9,28.4,15.166666666666666,96.26666666666665,104.76666666666667,152.7111111111111
15.6,20.3,23.2,28.4,226.7111111111111,236.45555555555555,255.9555555555556,263.6
15.8,23.5,26.1,30.8,102.84444444444445,95.38888888888889,113.65555555555555,131.06666666666666
12.1,18.7,19.9,25.0,49.43333333333331,50.900000000000006,59.21111111111112,75.77777777777777
13.3,18.2,21.4,26.8,49.788888888888884,35.733333333333334,59.37777777777779,45.95555555555555
13.7,19.1,22.7,28.5,77.12222222222222,82.32222222222222,90.45555555555555,79.38888888888889
12.4,17.7,21.0,25.2,66.04444444444444,56.455555555555556,57.11111111111112,47.51111111111111
14.8,21.7,25.5,33.1,100.17777777777778,57.56666666666667,79.61111111111111,117.43333333333332
10.6,18.9,22.2,27.1,81.6,73.21111111111112,89.73333333333333,72.32222222222222
9.2,15.8,19.0,24.3,44.84444444444445,72.84444444444445,78.66666666666666,116.0111111111111
14.8,20.9,24.2,30.2,69.73333333333333,52.3222222222222,40.84444444444445,60.844444444444406
21.9,29.8,32.8,38.4,348.3222222222223,363.06666666666666,358.40000000000003,360.9333333333334
14.2,20.0,22.0,26.2,41.51111111111111,48.44444444444444,44.44444444444444,60.17777777777778
11.4,17.6,22.2,28.4,101.3777777777778,127.59999999999998,129.5111111111111,98.26666666666668
10.9,16.6,19.0,24.9,45.877777777777766,52.71111111111111,44.0,40.54444444444445
16.7,25.0,27.3,32.3,133.7888888888889,160.44444444444446,146.67777777777778,223.56666666666666
13.3,20.3,22.3,27.8,82.45555555555558,92.0111111111111,96.67777777777779,99.2888888888889
6.9,13.9,17.0,22.1,6.322222222222222,34.54444444444445,40.22222222222222,46.988888888888894
10.8,20.0,22.7,29.1,66.4,213.99999999999997,202.23333333333332,207.87777777777777
14.4,21.0,25.2,30.0,107.15555555555555,136.88888888888889,167.95555555555555,170.22222222222223
12.2,19.5,22.0,28.8,55.06666666666667,88.05555555555556,96.22222222222223,105.28888888888889
14.1,19.4,23.4,30.6,79.87777777777778,101.82222222222222,58.93333333333333,83.37777777777777
12.6,18.2,22.5,30.3,45.82222222222222,44.62222222222223,46.72222222222222,32.67777777777778
15.4,19.8,24.1,31.0,98.48888888888888,93.95555555555555,107.43333333333334,133.77777777777777
9.7,13.5,16.8,21.8,42.455555555555556,32.72222222222222,38.62222222222223,39.511111111111106
12.3,18.1,21.0,27.9,83.78888888888889,83.43333333333334,92.44444444444444,115.8777777777778
14.6,19.7,23.2,29.7,83.37777777777778,108.45555555555556,165.73333333333332,188.23333333333332
12.2,17.3,19.5,24.2,83.06666666666666,88.67777777777776,72.72222222222221,97.06666666666666
12.8,18.3,21.3,27.5,174.84444444444443,196.89999999999998,194.45555555555558,196.05555555555554
20.3,27.9,30.5,36.7,545.5666666666667,532.7666666666667,487.1666666666667,560.4555555555555
9.8,15.7,19.1,26.6,67.95555555555558,98.90000000000002,104.76666666666668,86.93333333333334
14.8,19.5,23.7,28.9,149.28888888888886,166.27777777777774,186.23333333333335,165.2111111111111
18.4,23.1,26.3,30.8,247.59999999999997,253.43333333333328,236.01111111111115,259.73333333333335
13.7,19.9,22.9,28.0,79.34444444444443,113.2111111111111,118.76666666666665,110.44444444444443
18.0,25.2,29.3,36.9,227.77777777777777,216.6222222222222,202.0111111111111,198.76666666666665
14.8,20.2,22.9,29.9,31.955555555555552,43.066666666666656,48.32222222222222,54.32222222222223
14.8,21.7,23.9,28.8,78.39999999999998,148.67777777777778,131.4333333333333,139.95555555555558
12.6,20.5,24.5,30.0,92.26666666666667,108.94444444444444,90.05555555555556,119.33333333333333
19.1,26.5,29.4,35.0,80.9888888888889,81.16666666666669,92.93333333333334,97.77777777777777
15.1,23.4,26.4,33.5,129.8777777777778,149.82222222222222,176.26666666666665,188.27777777777777
17.5,21.6,24.6,30.0,158.05555555555554,139.82222222222222,167.3777777777778,174.22222222222223
13.6,17.9,21.6,26.9,137.6,129.65555555555557,138.7111111111111,140.54444444444445
13.9,17.7,20.5,27.7,117.43333333333334,114.0111111111111,108.5,138.67777777777778
14.7,19.8,23.7,30.7,79.78888888888889,83.51111111111112,99.56666666666666,92.01111111111112
14.5,20.2,23.6,29.4,136.27777777777777,131.06666666666666,140.26666666666665,143.82222222222222
12.7,16.9,20.7,27.0,102.67777777777776,90.76666666666665,92.45555555555556,114.0
16.4,22.2,26.5,32.1,80.93333333333334,91.95555555555556,97.83333333333333,123.21111111111112
10.4,18.0,21.9,28.1,33.599999999999994,49.333333333333336,50.32222222222222,48.766666666666666
9.4,14.5,18.6,23.9,73.82222222222222,73.83333333333331,61.37777777777777,91.65555555555555
12.3,17.1,19.8,25.2,34.233333333333334,32.766666666666666,28.844444444444452,37.73333333333334
17.8,23.7,26.0,33.0,108.84444444444445,121.34444444444446,140.88888888888889,175.33333333333334
12.5,19.6,23.2,28.6,32.27777777777778,78.4888888888889,99.95555555555556,78.93333333333334
14.4,19.9,22.4,28.7,235.3777777777778,205.65555555555554,208.93333333333334,226.01111111111106
10.4,14.9,18.3,23.3,80.04444444444445,76.76666666666668,85.56666666666666,79.34444444444445
16.5,22.8,26.4,31.6,180.72222222222223,155.73333333333335,162.7111111111111,134.4888888888889
11.2,18.5,21.8,28.3,44.400000000000006,62.05555555555556,113.28888888888888,100.45555555555555
14.6,23.5,27.0,32.4,133.6,140.5,130.88888888888889,149.37777777777777
16.3,22.1,24.8,31.1,254.0111111111111,281.4333333333334,300.6222222222222,286.5444444444445
15.2,21.5,25.0,28.6,224.62222222222223,279.6111111111111,245.33333333333334,298.71111111111117
18.8,28.1,31.2,37.6,190.39999999999998,195.65555555555557,215.5111111111111,210.26666666666665
16.4,22.0,24.7,29.6,133.3777777777778,157.77777777777777,142.23333333333335,147.6
16.6,21.4,25.1,31.4,118.93333333333334,138.04444444444445,135.4333333333333,123.1555555555556
13.0,17.5,21.0,26.5,45.111111111111114,32.05555555555556,33.55555555555556,22.055555555555557
15.5,20.7,23.8,28.6,73.83333333333333,80.9,71.51111111111112,53.82222222222222
15.9,20.4,22.7,27.1,131.65555555555557,140.9333333333333,137.7888888888889,127.43333333333334
18.0,23.6,27.2,32.7,90.88888888888889,106.93333333333332,99.73333333333333,121.12222222222219
8.2,13.8,16.8,23.2,22.177777777777777,29.95555555555556,37.955555555555556,29.28888888888889
16.8,23.7,26.8,33.7,525.9555555555556,471.3444444444445,505.0666666666667,538.9000000000001
12.5,18.6,22.7,27.8,82.05555555555556,62.4888888888889,98.45555555555553,119.28888888888888
16.9,22.2,24.9,30.2,315.65555555555557,283.73333333333335,272.76666666666665,285.2888888888889
17.0,24.4,28.1,33.6,96.88888888888889,199.82222222222222,170.10000000000002,150.04444444444442
14.3,20.8,23.8,29.0,46.233333333333334,94.6222222222222,101.06666666666666,119.33333333333333
13.2,20.5,23.6,29.8,105.06666666666666,136.05555555555554,135.60000000000002,195.28888888888886
12.2,18.1,22.6,27.3,187.06666666666666,246.76666666666674,298.93333333333334,301.7888888888889
13.3,19.3,22.7,28.7,33.78888888888889,56.45555555555555,57.34444444444445,84.45555555555555
9.9,15.6,19.0,24.4,12.544444444444444,20.711111111111112,30.22222222222222,27.600000000000005
14.1,21.3,24.8,30.9,144.32222222222222,130.23333333333332,149.06666666666666,182.76666666666668
16.7,23.3,27.9,35.2,69.1222222222222,111.34444444444442,96.10000000000002,105.95555555555555
12.3,17.5,20.8,26.1,107.56666666666668,126.5,108.62222222222222,148.3222222222222
18.2,24.6,29.1,35.2,365.9555555555555,316.48888888888894,297.43333333333334,333.5111111111111
17.3,23.3,26.5,31.5,86.9,144.67777777777775,141.6111111111111,140.27777777777777
20.3,27.2,30.4,37.6,140.89999999999998,194.17777777777778,181.15555555555557,227.82222222222222
13.0,20.8,23.1,29.1,84.66666666666667,138.17777777777778,135.43333333333334,135.8777777777778
10.2,15.6,18.7,22.0,44.62222222222222,48.71111111111111,54.23333333333333,62.666666666666664
11.7,17.2,21.8,28.0,93.56666666666668,105.28888888888888,121.51111111111112,156.44444444444446
14.2,19.8,22.7,29.6,192.84444444444443,183.73333333333332,206.01111111111112,239.82222222222222
18.5,23.9,29.4,33.4,95.38888888888889,102.32222222222221,99.3777777777778,95.82222222222222
10.9,16.9,19.8,25.2,18.1,15.211111111111109,9.955555555555557,13.511111111111111
15.1,22.7,27.3,34.4,69.43333333333334,56.455555555555556,63.12222222222221,90.04444444444445
11.1,18.1,22.9,27.7,56.099999999999994,77.65555555555554,85.43333333333334,87.78888888888889
14.8,19.6,22.2,28.1,150.1777777777778,153.3777777777778,139.95555555555555,207.4333333333333
17.6,23.9,27.6,33.2,72.26666666666667,137.65555555555557,128.04444444444445,120.84444444444446
15.5,21.2,24.1,27.4,91.38888888888889,67.95555555555556,77.43333333333334,92.26666666666667
14.5,20.6,23.1,30.2,107.38888888888889,105.60000000000001,96.98888888888888,112.84444444444446
12.8,19.2,22.3,28.3,49.51111111111111,38.84444444444444,28.233333333333334,57.78888888888889
21.7,30.2,33.7,39.1,153.7888888888889,213.95555555555555,199.12222222222223,223.87777777777777
16.0,21.1,23.9,30.0,37.77777777777778,52.766666666666666,50.98888888888889,94.66666666666667
9.2,15.4,19.7,27.5,23.288888888888895,34.26666666666667,58.455555555555556,83.61111111111111
14.6,21.6,23.9,29.8,106.48888888888888,148.26666666666665,131.65555555555554,121.06666666666663
14.3,18.9,22.0,28.9,64.45555555555555,60.54444444444445,48.888888888888886,57.65555555555555
9.1,15.7,17.8,24.5,29.21111111111111,25.788888888888888,21.95555555555556,36.722222222222214
10.9,18.6,22.0,27.7,48.76666666666667,56.71111111111111,71.77777777777777,116.89999999999999
15.4,21.2,24.9,29.7,88.48888888888888,106.4,99.43333333333334,92.23333333333332
14.8,20.4,23.9,29.5,50.17777777777778,60.48888888888889,47.21111111111111,26.722222222222232
14.6,20.2,23.4,30.3,119.3777777777778,120.17777777777776,103.15555555555555,138.6777777777778
12.3,17.3,21.7,26.8,36.233333333333334,60.01111111111111,55.56666666666664,68.4
13.6,19.9,24.5,31.2,136.04444444444445,107.87777777777778,126.72222222222223,140.1777777777778
12.7,18.9,21.0,26.9,30.011111111111113,78.54444444444444,59.1111111111111,77.65555555555554
15.3,23.6,26.0,34.0,89.34444444444443,107.82222222222225,92.88888888888889,113.11111111111107
14.7,22.4,25.7,32.0,159.34444444444443,177.82222222222228,158.23333333333338,148.22222222222223
13.7,22.6,26.1,33.0,76.0111111111111,131.82222222222222,143.2111111111111,167.55555555555554
15.2,22.1,24.8,31.6,121.73333333333332,270.32222222222225,275.2888888888889,301.6
12.8,19.0,21.5,26.1,70.4,57.111111111111114,43.611111111111114,49.21111111111111
10.3,17.3,21.5,26.1,38.900000000000006,61.34444444444446,70.27777777777777,78.54444444444442
12.4,18.0,21.3,27.8,104.26666666666668,94.44444444444446,118.0111111111111,116.84444444444446
10.2,15.9,18.9,24.5,41.955555555555556,45.65555555555555,50.544444444444444,64.05555555555556
14.2,20.3,22.4,29.5,83.06666666666668,94.9,84.48888888888888,80.27777777777777
15.5,20.2,24.3,29.9,123.83333333333333,97.06666666666666,119.56666666666666,127.21111111111112
17.0,23.8,26.0,30.2,162.0,181.51111111111112,228.66666666666666,192.39999999999998
13.1,20.3,22.8,29.2,56.76666666666667,54.011111111111106,52.4,50.84444444444445
20.5,25.3,28.5,33.0,172.94444444444443,188.89999999999998,197.83333333333331,258.6666666666667
21.7,30.2,32.9,40.2,113.12222222222222,142.17777777777778,130.54444444444445,173.28888888888886
10.1,16.8,19.6,24.2,44.099999999999994,59.06666666666667,57.37777777777777,67.06666666666666
17.0,21.6,25.2,30.8,261.55555555555554,317.82222222222225,282.1777777777777,301.73333333333335
15.8,21.1,23.4,29.0,88.84444444444446,92.76666666666667,80.93333333333334,98.0
18.3,25.2,28.2,34.7,176.67777777777783,139.95555555555552,167.5111111111111,145.5666666666667
9.6,17.0,19.7,26.7,30.71111111111111,19.77777777777778,36.23333333333333,40.677777777777784
9.5,15.0,17.8,25.8,10.277777777777777,18.22222222222222,18.4,28.62222222222222
10.1,17.3,21.0,26.5,62.099999999999994,62.01111111111111,91.33333333333333,80.50000000000001
16.5,22.0,25.2,30.0,34.94444444444444,44.66666666666666,57.28888888888889,91.77777777777777
16.2,23.0,27.2,33.4,268.62222222222215,320.6666666666667,323.9555555555555,299.3777777777778
12.5,17.4,20.5,26.8,62.05555555555556,66.26666666666667,88.94444444444444,125.06666666666666
22.3,28.9,32.4,39.9,176.89999999999998,220.32222222222222,240.93333333333334,262.1
18.1,23.9,27.9,32.2,456.09999999999997,454.09999999999997,408.76666666666665,424.1777777777778
18.0,24.4,26.6,33.6,204.66666666666666,262.26666666666665,258.93333333333334,292.9333333333333
13.1,20.0,21.9,27.5,68.54444444444444,55.111111111111114,53.655555555555566,92.27777777777777
12.9,20.5,22.7,26.0,82.76666666666667,129.16666666666666,130.0111111111111,125.11111111111114
15.5,22.6,24.9,31.3,130.5,181.37777777777777,205.87777777777782,176.23333333333332
9.2,16.7,19.4,25.3,42.62222222222223,46.233333333333334,61.82222222222223,73.56666666666666
15.9,22.0,24.4,30.9,130.9888888888889,190.44444444444446,204.7111111111111,183.43333333333328
14.3,23.7,26.3,33.1,116.45555555555558,229.34444444444443,214.45555555555555,244.54444444444445
14.8,22.4,25.1,31.5,91.73333333333333,122.48888888888888,99.21111111111111,150.72222222222223
11.4,19.3,22.5,30.1,61.599999999999994,96.23333333333332,102.05555555555556,106.98888888888888
13.5,19.1,22.7,29.0,94.72222222222221,111.65555555555557,114.45555555555558,115.11111111111111
13.8,21.0,24.7,29.9,144.62222222222223,135.55555555555554,174.23333333333338,162.76666666666665
12.4,18.9,21.8,28.3,64.93333333333332,52.32222222222222,49.73333333333335,84.0111111111111
12.2,19.7,22.7,28.0,73.5111111111111,72.67777777777776,89.12222222222223,104.66666666666667
17.4,28.0,30.8,37.1,284.4888888888889,412.44444444444446,360.40000000000003,394.76666666666665
16.8,22.0,26.5,33.0,215.51111111111106,206.2222222222222,280.72222222222223,302.0
15.4,21.0,25.6,34.0,205.1555555555555,196.8888888888889,228.48888888888885,233.11111111111117
12.8,18.7,21.4,27.2,74.17777777777776,88.45555555555558,75.15555555555555,74.39999999999999
20.0,24.8,28.6,36.5,152.88888888888889,186.4,185.1555555555555,179.61111111111111
11.8,19.4,23.2,28.3,77.73333333333332,97.37777777777778,79.95555555555555,74.67777777777776
21.4,29.6,32.0,38.0,482.71111111111117,428.7111111111111,440.44444444444446,456.0
16.9,22.2,25.9,31.2,189.43333333333334,252.17777777777778,254.98888888888885,257.7333333333333
10.4,15.3,17.3,22.6,31.600000000000005,29.78888888888889,31.34444444444445,42.044444444444444
8.8,15.3,18.7,23.8,45.06666666666666,49.78888888888889,58.01111111111113,45.2888888888889
9.9,17.3,20.0,26.9,39.21111111111111,88.9,78.44444444444444,108.1
20.0,26.2,28.7,34.2,210.88888888888889,297.9555555555555,288.01111111111106,322.17777777777775
13.4,20.5,22.3,28.9,62.266666666666666,80.72222222222223,93.12222222222222,95.8777777777778
10.0,17.9,20.6,27.3,60.888888888888886,88.1,106.26666666666667,72.89999999999999
10.6,15.4,18.5,23.7,88.26666666666668,75.15555555555555,60.27777777777778,58.0111111111111
16.5,23.3,26.7,31.2,141.3888888888889,146.6777777777778,180.0111111111111,153.7333333333333
15.8,21.5,24.4,30.2,102.17777777777778,102.05555555555556,114.04444444444442,148.39999999999998
14.1,20.3,23.7,28.4,135.65555555555557,206.89999999999998,212.67777777777775,223.60000000000002
21.6,28.0,31.2,36.6,275.3777777777778,288.8888888888889,328.8444444444444,337.15555555555557
12.9,19.3,23.5,28.9,53.65555555555556,57.56666666666667,70.94444444444444,119.43333333333334
19.0,26.0,30.1,36.8,110.22222222222223,100.44444444444444,124.54444444444445,135.95555555555558
18.9,27.0,31.3,37.9,244.54444444444445,447.7777777777778,460.4555555555555,550.1
11.9,17.4,20.1,26.0,24.322222222222223,30.933333333333337,46.9888888888889,37.33333333333333
9.5,17.4,20.4,27.2,29.38888888888889,60.26666666666668,60.26666666666665,46.400000000000006
17.1,21.8,24.6,29.3,163.4333333333333,166.17777777777778,159.82222222222222,145.1222222222222
16.3,21.7,24.5,29.5,126.90000000000002,119.1222222222222,121.83333333333333,128.5
10.6,15.4,18.3,23.3,16.044444444444448,18.48888888888889,21.122222222222216,45.56666666666667
10.7,16.3,19.7,25.3,40.01111111111111,46.23333333333335,62.23333333333336,96.23333333333332
15.5,21.4,24.0,29.9,171.38888888888889,164.4888888888889,155.77777777777777,158.7666666666666
12.4,19.5,21.6,27.8,28.488888888888887,56.277777777777764,51.37777777777777,62.400000000000006
11.5,18.7,22.7,28.5,66.5,90.23333333333333,102.2333333333333,90.72222222222223
10.7,15.7,18.8,22.5,37.34444444444445,75.1222222222222,79.51111111111112,83.83333333333333
10.1,15.6,18.6,25.6,12.544444444444443,25.599999999999998,16.48888888888889,46.71111111111112
12.3,19.3,22.7,28.5,104.89999999999999,174.6777777777778,174.23333333333335,188.05555555555554
10.1,16.2,20.1,25.2,24.98888888888889,28.622222222222224,46.099999999999994,54.62222222222221
14.1,20.3,22.6,28.2,99.43333333333334,86.0111111111111,79.6,99.5111111111111
10.4,15.2,17.8,25.0,41.37777777777778,44.622222222222234,51.06666666666668,88.0
12.9,18.5,22.2,28.3,107.21111111111111,71.61111111111111,73.51111111111112,79.34444444444445
10.7,19.1,22.3,27.7,25.788888888888884,28.76666666666666,25.566666666666677,43.122222222222234
11.0,15.9,19.3,25.7,38.66666666666666,36.099999999999994,33.12222222222223,65.12222222222223
18.2,21.4,25.2,31.0,40.62222222222222,44.044444444444444,80.62222222222222,76.66666666666666
14.1,20.2,24.2,31.7,81.43333333333334,86.62222222222223,135.51111111111112,135.34444444444443
13.1,20.6,22.8,30.5,98.32222222222222,141.82222222222222,150.62222222222223,174.94444444444449
10.2,15.9,19.2,27.4,21.733333333333334,26.322222222222226,24.62222222222222,43.15555555555556
15.7,20.7,23.8,32.9,172.23333333333332,193.56666666666666,183.2888888888889,247.65555555555557
15.6,20.8,25.2,30.6,58.933333333333344,57.5111111111111,40.4,38.93333333333333
14.2,21.4,25.2,28.8,164.39999999999998,140.26666666666668,118.6222222222222,129.73333333333332
16.2,22.6,26.6,32.1,314.1777777777778,330.7111111111111,311.3777777777778,304.9888888888888
12.3,17.8,20.9,27.4,54.67777777777778,75.06666666666666,68.76666666666667,88.26666666666667
11.9,18.0,21.4,27.1,17.65555555555555,21.777777777777786,25.155555555555555,53.43333333333333
14.2,22.3,25.8,32.9,79.06666666666666,47.56666666666667,43.28888888888889,31.211111111111123
18.1,25.8,29.0,36.9,154.10000000000002,170.6222222222222,177.11111111111111,179.65555555555554
19.7,25.8,28.4,34.8,176.23333333333332,209.06666666666672,220.93333333333334,197.2888888888889
13.6,19.9,22.5,28.5,78.4888888888889,110.54444444444444,119.83333333333333,173.83333333333331
15.2,20.5,22.7,28.8,103.73333333333333,129.83333333333334,135.56666666666666,149.73333333333335
14.0,20.1,22.9,27.6,32.22222222222222,29.877777777777776,26.766666666666666,22.044444444444444
14.5,21.4,25.4,32.0,227.61111111111111,182.04444444444445,205.3777777777778,182.88888888888889
16.0,26.3,28.7,32.8,253.77777777777777,283.56666666666666,319.12222222222215,330.6222222222222
14.0,21.8,24.1,29.8,43.555555555555564,66.84444444444445,68.54444444444444,73.73333333333333
13.0,17.4,21.2,28.1,115.77777777777777,138.04444444444442,105.51111111111112,142.98888888888885
11.0,17.5,20.3,26.1,30.66666666666666,44.72222222222222,59.12222222222221,93.43333333333334
16.1,22.0,24.6,29.6,45.43333333333333,47.111111111111114,32.48888888888889,50.04444444444445
12.4,18.3,22.6,29.0,62.48888888888889,82.23333333333333,73.6,108.88888888888889
11.5,16.3,19.4,24.1,54.94444444444443,55.12222222222223,40.93333333333333,52.100000000000016
14.4,22.1,24.8,31.7,116.4888888888889,128.32222222222222,129.06666666666666,168.23333333333332
15.2,20.2,22.4,28.7,73.95555555555556,93.06666666666666,90.26666666666665,153.56666666666666
13.9,21.1,25.4,32.3,88.1,98.76666666666667,97.37777777777778,103.12222222222222
15.9,25.6,29.3,37.2,223.65555555555554,219.15555555555554,275.1222222222222,346.8444444444445
12.6,17.2,22.2,27.1,57.60000000000001,59.733333333333334,103.06666666666668,77.43333333333334
16.5,21.4,24.1,30.0,164.5,141.82222222222222,140.98888888888888,150.0
9.9,16.0,18.8,25.0,16.1,38.44444444444444,39.733333333333334,58.44444444444446
25.9,31.6,34.8,39.1,287.43333333333334,326.4888888888889,370.4,357.2111111111111
9.6,15.6,20.1,25.0,43.82222222222222,67.82222222222224,60.544444444444444,70.88888888888889
8.3,13.9,17.8,22.2,50.67777777777778,46.766666666666666,63.733333333333334,45.51111111111112
12.5,18.9,21.5,28.9,54.277777777777764,60.76666666666668,81.6111111111111,122.10000000000001
15.5,20.5,22.8,29.2,56.27777777777777,61.833333333333336,57.28888888888888,89.73333333333332
13.3,20.3,22.7,28.4,165.34444444444443,152.45555555555555,201.12222222222223,198.04444444444445
14.3,20.8,23.8,31.2,62.455555555555556,61.5111111111111,79.06666666666668,53.51111111111111
18.4,23.1,25.2,31.4,157.3777777777778,183.4333333333333,193.95555555555558,173.82222222222222
12.5,18.2,20.8,26.3,266.94444444444446,271.9555555555555,275.9555555555555,283.34444444444443
11.8,17.4,20.9,26.8,49.06666666666667,50.488888888888894,74.1,75.7333333333333
12.5,17.6,20.2,25.5,103.16666666666667,82.71111111111111,115.95555555555555,112.72222222222223
14.9,24.7,27.5,33.0,160.76666666666662,238.0111111111111,236.94444444444449,231.11111111111117
